,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic_regression__C,param_logistic_regression__l1_ratio,params,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,split4_test_neg_log_loss,split5_test_neg_log_loss,split6_test_neg_log_loss,split7_test_neg_log_loss,split8_test_neg_log_loss,split9_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
73,0.3236320972442627,0.01422572114235983,0.1846073865890503,0.0089698989402883,166.81005372000558,0.3333333333333333,"{'logistic_regression__C': 166.81005372000558, 'logistic_regression__l1_ratio': 0.3333333333333333}",-0.6231947163827659,-0.49873525833567767,-0.5398026306331407,-0.5444366386573101,-0.4696322183554448,-0.5061326253564273,-0.4516762912417988,-0.4817900064651209,-0.5167745183463885,-0.562165532274497,-0.5194340436048571,0.04767925679519093,40,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8392857142857142,0.796875,0.7559115179252479,0.7475209763539283,0.7762361065707747,0.04232356677772398,30
76,0.32144076824188234,0.014711959634550579,0.18750152587890626,0.010609583543410805,166.81005372000558,0.6666666666666666,"{'logistic_regression__C': 166.81005372000558, 'logistic_regression__l1_ratio': 0.6666666666666666}",-0.6232024766719677,-0.4987193400829499,-0.5397722236146565,-0.5444008405835079,-0.4696375319879037,-0.5060737904013894,-0.45170956149134145,-0.48183816022791726,-0.516772556962193,-0.5622156847210806,-0.5194342166744909,0.04767553497072634,41,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8392857142857142,0.796875,0.7559115179252479,0.7475209763539283,0.7762361065707747,0.04232356677772398,30
71,0.32343530654907227,0.011264484597589042,0.19408154487609863,0.02164037107445886,166.81005372000558,0.1111111111111111,"{'logistic_regression__C': 166.81005372000558, 'logistic_regression__l1_ratio': 0.1111111111111111}",-0.6232124709353636,-0.4987111501432494,-0.539812409145813,-0.5443756447324818,-0.46963077526605634,-0.5061109199325566,-0.45174622964709343,-0.4817944518305667,-0.5167920826593746,-0.5621706580448501,-0.5194356792337407,0.047672224486751215,42,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8392857142857142,0.796875,0.7559115179252479,0.7475209763539283,0.7762361065707747,0.04232356677772398,30
70,0.2694779634475708,0.016297940909436832,0.18500611782073975,0.015522482677823841,166.81005372000558,0.0,"{'logistic_regression__C': 166.81005372000558, 'logistic_regression__l1_ratio': 0.0}",-0.623207728725176,-0.4987217641302177,-0.5398357591569848,-0.544438897623458,-0.4696327243755549,-0.5060849901073312,-0.4517494190720736,-0.4818028110714037,-0.516764807862389,-0.5621518012340279,-0.5194390703358617,0.047672913731458384,43,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8392857142857142,0.796875,0.7559115179252479,0.7475209763539283,0.7762361065707747,0.04232356677772398,30
72,0.32124006748199463,0.009360015894806648,0.1848072052001953,0.010907908168301322,166.81005372000558,0.2222222222222222,"{'logistic_regression__C': 166.81005372000558, 'logistic_regression__l1_ratio': 0.2222222222222222}",-0.623206285403292,-0.49872561589324843,-0.5398045779512154,-0.5444234710708897,-0.46963181590879144,-0.5061562955258098,-0.4517125234085652,-0.4818267373070504,-0.5167842057753818,-0.5621611831077461,-0.5194432711351991,0.047672477177256034,44,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8392857142857142,0.796875,0.7559115179252479,0.7475209763539283,0.7762361065707747,0.04232356677772398,30
85,0.3199421167373657,0.012614387503875503,0.1900951862335205,0.012128794977291694,1291.5496650148827,0.5555555555555556,"{'logistic_regression__C': 1291.5496650148827, 'logistic_regression__l1_ratio': 0.5555555555555556}",-0.623378201882326,-0.49872356650744554,-0.5400840394592121,-0.5445814584800996,-0.46960816095253965,-0.5062420372364509,-0.45179480751826046,-0.48184605867320174,-0.5169359029046658,-0.5621898449804592,-0.5195384078594661,0.047718851126431296,45,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
88,0.3236341714859009,0.015027756826639826,0.18560540676116943,0.010261985469291966,1291.5496650148827,0.8888888888888888,"{'logistic_regression__C': 1291.5496650148827, 'logistic_regression__l1_ratio': 0.8888888888888888}",-0.6233579924013666,-0.4987355393801032,-0.5400765146635499,-0.5446072385385033,-0.469603438936174,-0.5062446811799853,-0.45176825192594244,-0.4818646765236516,-0.516909792957901,-0.5622317040250303,-0.5195399830532208,0.047721568563405134,46,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
89,0.306481146812439,0.013201809542428533,0.192384672164917,0.013524705653943783,1291.5496650148827,1.0,"{'logistic_regression__C': 1291.5496650148827, 'logistic_regression__l1_ratio': 1.0}",-0.6233708624231612,-0.498732676823283,-0.5400700429350276,-0.5445853102523948,-0.46960666764308157,-0.5062420111815997,-0.4518517619320791,-0.48184850610472,-0.5169020527787074,-0.5621947803123666,-0.5195404672386421,0.04770896397576064,47,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
80,0.2702747106552124,0.014874124129623426,0.1921915292739868,0.009933584039787354,1291.5496650148827,0.0,"{'logistic_regression__C': 1291.5496650148827, 'logistic_regression__l1_ratio': 0.0}",-0.6233524222088438,-0.4987035126961999,-0.5401067575687277,-0.5446762186098025,-0.46960675250328016,-0.5061943534426533,-0.4517944238153991,-0.4818504478531832,-0.516912858471802,-0.5622069634603576,-0.5195404710630249,0.04772292088027557,48,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
87,0.3204421758651733,0.01270948312205946,0.18929500579833985,0.00919226390330595,1291.5496650148827,0.7777777777777777,"{'logistic_regression__C': 1291.5496650148827, 'logistic_regression__l1_ratio': 0.7777777777777777}",-0.6233523674571847,-0.4987033866919015,-0.5400716279677418,-0.5446773291458109,-0.4696063565362717,-0.5062533476706552,-0.4517832249776094,-0.48185285702030384,-0.5169057193025308,-0.5622125923507463,-0.5195418809120756,0.04772179782787486,49,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
83,0.34517412185668944,0.019995642922416065,0.19109158515930175,0.01713653184887578,1291.5496650148827,0.3333333333333333,"{'logistic_regression__C': 1291.5496650148827, 'logistic_regression__l1_ratio': 0.3333333333333333}",-0.6233605066014558,-0.4987225584607227,-0.54013402758347,-0.5446386417551544,-0.46960337761618864,-0.5062438869354751,-0.45177213008228795,-0.48186484421090814,-0.5168966076129831,-0.5622265623065099,-0.5195463143165155,0.047725887539242375,50,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
82,0.32203714847564696,0.018092397700642575,0.19148995876312255,0.015951166076280606,1291.5496650148827,0.2222222222222222,"{'logistic_regression__C': 1291.5496650148827, 'logistic_regression__l1_ratio': 0.2222222222222222}",-0.6233691535490519,-0.4987113416088792,-0.5400851409116273,-0.544623432552906,-0.46960524895288225,-0.5062507790177018,-0.45180475714970647,-0.48187103469844195,-0.5169229507765738,-0.562222748669161,-0.5195466587886931,0.04771935656034304,51,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
86,0.324431037902832,0.014079111726956079,0.19377989768981935,0.01162951893824653,1291.5496650148827,0.6666666666666666,"{'logistic_regression__C': 1291.5496650148827, 'logistic_regression__l1_ratio': 0.6666666666666666}",-0.6233647539402674,-0.498711281991808,-0.5400960476656002,-0.544649988134253,-0.4696049516889964,-0.5062235884010466,-0.45182948666276096,-0.4818576507392039,-0.5169096129017146,-0.5622346025847522,-0.5195481964710403,0.047719737958825836,52,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
94,0.3113661050796509,0.010629357845815104,0.18491044044494628,0.009144529556721532,10000.0,0.4444444444444444,"{'logistic_regression__C': 10000.0, 'logistic_regression__l1_ratio': 0.4444444444444444}",-0.6233939360907073,-0.49869214835389003,-0.5401274043534176,-0.5446188107498934,-0.4695996771709895,-0.5062428590850919,-0.4518114658008964,-0.4818414213023777,-0.5169475092804114,-0.5622342793732826,-0.5195509511560958,0.04773025163127107,53,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
84,0.31724910736083983,0.013881881741162611,0.1905905485153198,0.016571908938602414,1291.5496650148827,0.4444444444444444,"{'logistic_regression__C': 1291.5496650148827, 'logistic_regression__l1_ratio': 0.4444444444444444}",-0.6233776130292666,-0.49873013522226567,-0.5401143601454589,-0.5446287295544844,-0.46960826654272037,-0.5062440876272776,-0.4518013210565848,-0.4818740295068048,-0.5169025188216585,-0.5622444080403143,-0.5195525469546836,0.04772408558220966,54,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
97,0.3196449279785156,0.012600018002181761,0.18819665908813477,0.009494127778828342,10000.0,0.7777777777777777,"{'logistic_regression__C': 10000.0, 'logistic_regression__l1_ratio': 0.7777777777777777}",-0.6233852883047244,-0.49871212753481886,-0.5401398418418571,-0.5446852164772397,-0.46960126410491976,-0.5062558392527535,-0.45177518907159414,-0.4818418744499381,-0.5169226367708757,-0.5622165809093829,-0.5195535858718103,0.04773466603261322,55,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
99,0.3155552387237549,0.01317865269988324,0.18849704265594483,0.009545809485448193,10000.0,1.0,"{'logistic_regression__C': 10000.0, 'logistic_regression__l1_ratio': 1.0}",-0.6233902786756264,-0.4987257204930094,-0.540104749867289,-0.5446509221181864,-0.46959736761897036,-0.5062361339399052,-0.45183166358853943,-0.48184787618870023,-0.5169375537426236,-0.5622377233916799,-0.519555998962453,0.0477261166523347,56,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
90,0.28563432693481444,0.02139732406722152,0.19667494297027588,0.013982505529856889,10000.0,0.0,"{'logistic_regression__C': 10000.0, 'logistic_regression__l1_ratio': 0.0}",-0.6233981911722103,-0.4987456303867271,-0.5401197402979265,-0.5446620549636134,-0.46959679805947435,-0.506196405865282,-0.4518028035841035,-0.4818721183629502,-0.5169608409890453,-0.5622205289032834,-0.5195575112584617,0.047729887481053744,57,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
81,0.3165499210357666,0.015297014444493896,0.18500745296478271,0.010817151090328738,1291.5496650148827,0.1111111111111111,"{'logistic_regression__C': 1291.5496650148827, 'logistic_regression__l1_ratio': 0.1111111111111111}",-0.6233432473527694,-0.498702339087172,-0.5400820846301471,-0.5447131415672548,-0.46960421951303283,-0.5062465044824062,-0.45184012816013547,-0.481867658774779,-0.5169597306231533,-0.5622218312730827,-0.5195580885463932,0.04771389414623764,58,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
93,0.3222402572631836,0.013906562243967,0.18939335346221925,0.008777514868191751,10000.0,0.3333333333333333,"{'logistic_regression__C': 10000.0, 'logistic_regression__l1_ratio': 0.3333333333333333}",-0.6233884152012283,-0.498715253288794,-0.540117138873101,-0.5447226525538287,-0.4696017635444501,-0.506234537584515,-0.45180894388782794,-0.48183805091853615,-0.5169259422711676,-0.5622311083280799,-0.5195583806451528,0.04773353581691019,59,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
96,0.3214376211166382,0.0099725200665535,0.19298839569091797,0.009894670849014884,10000.0,0.6666666666666666,"{'logistic_regression__C': 10000.0, 'logistic_regression__l1_ratio': 0.6666666666666666}",-0.6233836668121361,-0.4987080973929924,-0.5401494590735678,-0.5446442197549273,-0.4696025830390319,-0.5062881530279408,-0.4517865454828483,-0.48186655910422027,-0.516931471305685,-0.5622383721423668,-0.5195599127135717,0.047730047355164056,60,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
98,0.3191444158554077,0.0168961266741935,0.1831127643585205,0.0071519329006657995,10000.0,0.8888888888888888,"{'logistic_regression__C': 10000.0, 'logistic_regression__l1_ratio': 0.8888888888888888}",-0.6233788617928434,-0.4987289224898454,-0.540148887733429,-0.5447255179280244,-0.46960544329332254,-0.5062776390473825,-0.4517795765180804,-0.48186953200208055,-0.5169473262749544,-0.5621898611951781,-0.5195651568275141,0.04772867308232324,61,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
91,0.3295186996459961,0.020962400233103116,0.1954820156097412,0.018170640044748616,10000.0,0.1111111111111111,"{'logistic_regression__C': 10000.0, 'logistic_regression__l1_ratio': 0.1111111111111111}",-0.6233822207966342,-0.4987073172551389,-0.5401129042217541,-0.5446866514169029,-0.46959996315210245,-0.5062410402541514,-0.4518946674176229,-0.4818636716454531,-0.5169374889202113,-0.562227912702651,-0.5195653837782622,0.04771592691811022,62,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666667,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626073,39
92,0.32333323955535886,0.013394350110295057,0.18670237064361572,0.009961256458637078,10000.0,0.2222222222222222,"{'logistic_regression__C': 10000.0, 'logistic_regression__l1_ratio': 0.2222222222222222}",-0.6233959064912161,-0.49870269065486805,-0.5401505558426649,-0.5446906898972766,-0.46960577077374116,-0.5062453096483993,-0.4518326492810349,-0.48187953046773757,-0.516961097028108,-0.562226343001616,-0.5195690543086664,0.047727490519519224,63,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
95,0.3219387769699097,0.00671680159277689,0.1853046417236328,0.006906714296600323,10000.0,0.5555555555555556,"{'logistic_regression__C': 10000.0, 'logistic_regression__l1_ratio': 0.5555555555555556}",-0.6233843478692743,-0.49872171324252557,-0.5401454873811206,-0.5447554158043582,-0.46960226815345657,-0.5062619874953318,-0.4517986739226384,-0.48186423361665015,-0.5169175674162405,-0.5622469341750502,-0.5195698629076646,0.04773535034228928,64,0.6763392857142857,0.7998511904761905,0.7626488095238095,0.7782738095238095,0.8110119047619048,0.7946428571428571,0.8385416666666666,0.796875,0.7559115179252479,0.7475209763539283,0.77616170180887,0.04221317030626072,39
34,0.21592292785644532,0.010484133272556411,0.19697277545928954,0.010365767934801552,0.046415888336127774,0.4444444444444444,"{'logistic_regression__C': 0.046415888336127774, 'logistic_regression__l1_ratio': 0.4444444444444444}",-0.5487137172055464,-0.5181154084181444,-0.5188266797372145,-0.5208385732692249,-0.552092154824683,-0.5189597924754024,-0.484734002662124,-0.5146107762801382,-0.5249510613885799,-0.5298450747858954,-0.5231687241046954,0.017761931883039785,65,0.7194940476190477,0.7686011904761905,0.7544642857142857,0.7819940476190476,0.7023809523809523,0.787202380952381,0.8400297619047619,0.7924107142857143,0.7444698703279939,0.7376048817696416,0.7628652133050017,0.03795374561702017,65
35,0.2110353708267212,0.006003361608246208,0.19926719665527343,0.00914975357100673,0.046415888336127774,0.5555555555555556,"{'logistic_regression__C': 0.046415888336127774, 'logistic_regression__l1_ratio': 0.5555555555555556}",-0.5501912585221932,-0.5225718505168835,-0.5253899104989277,-0.5255694512793818,-0.5621754010007434,-0.5247758018092431,-0.4967883684811298,-0.5228850504741211,-0.5333968936826783,-0.5284485666092354,-0.5292192552874537,0.016515994892887634,66,0.7090773809523809,0.7723214285714286,0.7492559523809524,0.7827380952380952,0.6808035714285714,0.7805059523809523,0.828125,0.7760416666666666,0.7383676582761252,0.744469870327994,0.7561706576223167,0.0394091484919468,67
36,0.20056161880493165,0.009787163643031581,0.1972726821899414,0.007473572968847304,0.046415888336127774,0.6666666666666666,"{'logistic_regression__C': 0.046415888336127774, 'logistic_regression__l1_ratio': 0.6666666666666666}",-0.551938685525814,-0.5271542312749087,-0.5325972058093642,-0.5287511061675536,-0.571065362954039,-0.5314828495280857,-0.5052159991276525,-0.5315815577721009,-0.5397911137375667,-0.5300986269385942,-0.5349676738835679,0.016285325403304837,67,0.7157738095238095,0.7671130952380952,0.7395833333333334,0.7834821428571428,0.6674107142857143,0.7730654761904762,0.8095238095238095,0.7641369047619048,0.7242562929061785,0.7353165522501908,0.7479662130870656,0.038244963670705755,68
37,0.19936490058898926,0.006529094361031151,0.19158694744110108,0.007280467765838241,0.046415888336127774,0.7777777777777777,"{'logistic_regression__C': 0.046415888336127774, 'logistic_regression__l1_ratio': 0.7777777777777777}",-0.5518859412332932,-0.5306891761260843,-0.5400346151024737,-0.5312718546174457,-0.5771416126093245,-0.534596644815809,-0.5095711427819166,-0.536963304853155,-0.5409854552888357,-0.5293683823932549,-0.5382508129821593,0.016526908744669264,68,0.7135416666666666,0.7723214285714286,0.728422619047619,0.7805059523809523,0.6525297619047619,0.7671130952380952,0.8080357142857143,0.7581845238095238,0.7273073989321128,0.7433257055682685,0.7451287866405143,0.04095644247418298,69
38,0.20285770893096924,0.011143082876936132,0.1971733331680298,0.008965885786808878,0.046415888336127774,0.8888888888888888,"{'logistic_regression__C': 0.046415888336127774, 'logistic_regression__l1_ratio': 0.8888888888888888}",-0.5511111215502335,-0.5353149120006768,-0.5462837819027646,-0.5338938802428814,-0.5793462598803304,-0.5366436624439348,-0.5145286063158077,-0.5419967965303588,-0.5425311366562436,-0.5299992835697415,-0.5411649441092974,0.01589716949720272,69,0.712797619047619,0.7704613095238095,0.7254464285714286,0.7819940476190477,0.6409970238095238,0.7641369047619048,0.8028273809523809,0.75,0.7265446224256293,0.7532418001525554,0.7428447136863898,0.042837011035911185,71
39,0.21093742847442626,0.015399383956937957,0.20116119384765624,0.018969822611220034,0.046415888336127774,1.0,"{'logistic_regression__C': 0.046415888336127774, 'logistic_regression__l1_ratio': 1.0}",-0.5519968059354369,-0.5395841594131899,-0.5516972033043963,-0.5346432645490206,-0.5787626190892937,-0.5386932763164908,-0.5189738725929278,-0.5456092510667233,-0.5433389635782487,-0.5315085113588978,-0.5434807927204626,0.014998400681698063,70,0.7220982142857142,0.7671130952380953,0.7198660714285714,0.7849702380952381,0.6447172619047619,0.7671130952380952,0.7961309523809523,0.7518601190476191,0.7307398932112892,0.7570556826849734,0.744166462351531,0.04097756631971427,70
20,0.24893388748168946,0.059097443227860424,0.2357703447341919,0.05600755060045133,0.005994842503189409,0.0,"{'logistic_regression__C': 0.005994842503189409, 'logistic_regression__l1_ratio': 0.0}",-0.5715901755853471,-0.5511543920992408,-0.5430545490033956,-0.5650966523147595,-0.5562627997412886,-0.5560663284982585,-0.5215990955403984,-0.5429515446885531,-0.543217732129427,-0.5484997728721874,-0.5499493042472856,0.01313071110162287,71,0.6867559523809523,0.769345238095238,0.7760416666666667,0.7150297619047619,0.7418154761904762,0.7671130952380952,0.8482142857142857,0.7916666666666666,0.7688787185354691,0.7559115179252479,0.762077237931786,0.04117024476077932,66
21,0.2028597116470337,0.008461286781083113,0.2035536289215088,0.015499316815411406,0.005994842503189409,0.1111111111111111,"{'logistic_regression__C': 0.005994842503189409, 'logistic_regression__l1_ratio': 0.1111111111111111}",-0.5835708612064442,-0.5729469423859638,-0.5764607852559369,-0.5850775665553695,-0.5882847424592751,-0.582104233326932,-0.564583988216949,-0.5759900740712627,-0.5734323999967481,-0.5693012393353147,-0.5771752832810195,0.007109210079110567,72,0.6971726190476191,0.7693452380952381,0.7113095238095238,0.6822916666666667,0.6592261904761905,0.7232142857142857,0.8147321428571428,0.7522321428571428,0.6926010678871091,0.7391304347826088,0.7241255312193527,0.0437228053087339,74
22,0.22359952926635743,0.02823581169000647,0.20485377311706543,0.01798609926160153,0.005994842503189409,0.2222222222222222,"{'logistic_regression__C': 0.005994842503189409, 'logistic_regression__l1_ratio': 0.2222222222222222}",-0.5959900074884988,-0.5936623176487508,-0.5966858080606956,-0.5983593894676288,-0.599659508308749,-0.5967897458266084,-0.589235445864986,-0.5949259397136929,-0.5873991648522837,-0.5864896450612856,-0.5939196972293179,0.004399716215618383,73,0.700892857142857,0.7351190476190477,0.6770833333333334,0.6577380952380952,0.6369047619047619,0.6711309523809524,0.7946428571428571,0.7116815476190477,0.6662852784134249,0.6807780320366132,0.6932256762830991,0.043012554834907145,75
10,0.23228001594543457,0.026118711024063518,0.23038573265075685,0.012827030715762064,0.000774263682681127,0.0,"{'logistic_regression__C': 0.000774263682681127, 'logistic_regression__l1_ratio': 0.0}",-0.6006524037958673,-0.595786863167279,-0.5947184000376715,-0.6005306756242221,-0.5977596788982924,-0.5982789533744036,-0.5892700640420149,-0.5949382967084406,-0.586816667851472,-0.5869802744427244,-0.5945732277942387,0.004938637543470315,74,0.6763392857142858,0.7633928571428571,0.759672619047619,0.6681547619047619,0.703125,0.7269345238095238,0.8333333333333334,0.7574404761904763,0.7254004576659039,0.7505720823798627,0.7364365397188625,0.04570814935023344,72
23,0.21033787727355957,0.0159979139283711,0.21183562278747559,0.01894352514411877,0.005994842503189409,0.3333333333333333,"{'logistic_regression__C': 0.005994842503189409, 'logistic_regression__l1_ratio': 0.3333333333333333}",-0.6076588188964976,-0.6074932938098245,-0.6076296789999905,-0.6081234033190481,-0.6080205561392749,-0.6081280740682761,-0.6086386978165926,-0.6075762770835796,-0.5975940849853962,-0.5976282793753568,-0.6058491164493838,0.004131857678902844,75,0.6235119047619047,0.6763392857142857,0.6041666666666667,0.5729166666666666,0.5926339285714285,0.5718005952380953,0.7310267857142857,0.6450892857142857,0.580091533180778,0.585812356979405,0.6183389009207801,0.049412928832709486,76
0,0.22629404067993164,0.01344340793723631,0.24674313068389891,0.014083927803473123,0.0001,0.0,"{'logistic_regression__C': 0.0001, 'logistic_regression__l1_ratio': 0.0}",-0.6093401635691469,-0.608620300094165,-0.6085061475958009,-0.6093445982355569,-0.6089321076379357,-0.6090313922048157,-0.6076957877753614,-0.6085441587499691,-0.5982240850196882,-0.5982194586355851,-0.6066458199518026,0.004236220671875834,76,0.6741071428571428,0.7611607142857143,0.7566964285714286,0.6607142857142858,0.6956845238095238,0.7232142857142857,0.828125,0.7529761904761905,0.715484363081617,0.7459954233409611,0.7314158357851149,0.046297668676275924,73
27,0.18679986000061036,0.00985209300838408,0.19428067207336425,0.00413049700880471,0.005994842503189409,0.7777777777777777,"{'logistic_regression__C': 0.005994842503189409, 'logistic_regression__l1_ratio': 0.7777777777777777}",-0.6108655699300363,-0.6108693146071374,-0.6108648838917379,-0.6108750302520785,-0.6108914611204451,-0.6110135914292687,-0.6108685307833742,-0.6108815136712207,-0.6001175983607239,-0.5998996081697138,-0.6087147102215735,0.004353529407356553,77,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
26,0.19138872623443604,0.013951917981761052,0.2044539213180542,0.015495884854807873,0.005994842503189409,0.6666666666666666,"{'logistic_regression__C': 0.005994842503189409, 'logistic_regression__l1_ratio': 0.6666666666666666}",-0.6109827525260639,-0.6108815988761213,-0.6108703608486524,-0.6108691644397132,-0.6108898812058641,-0.6109081873743725,-0.6109359324100035,-0.6109011135846357,-0.6002210903796,-0.6000197359036404,-0.6087479817548668,0.004314138499255561,78,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
24,0.1892927885055542,0.006490428821871577,0.19966740608215333,0.005440171054392769,0.005994842503189409,0.4444444444444444,"{'logistic_regression__C': 0.005994842503189409, 'logistic_regression__l1_ratio': 0.4444444444444444}",-0.6109017999388424,-0.6109073042086471,-0.6108882144792317,-0.6108977031457382,-0.6108823108258606,-0.6108853875702696,-0.6108721047988436,-0.6109110517255317,-0.6002444638905737,-0.6001060353605203,-0.6087496375944059,0.004287320435211866,79,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
25,0.19338157176971435,0.016177525560589216,0.20136146545410155,0.009957229155536498,0.005994842503189409,0.5555555555555556,"{'logistic_regression__C': 0.005994842503189409, 'logistic_regression__l1_ratio': 0.5555555555555556}",-0.6109298392350737,-0.6108776882435275,-0.6109422111395301,-0.6109171895587663,-0.6109715931586689,-0.6108645271227795,-0.6109296693202549,-0.6108652446578622,-0.6001725954531232,-0.6002012049378949,-0.6087671762827481,0.0042902679586241796,80,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
28,0.19208455085754395,0.013537963839859725,0.20156412124633788,0.00795995173039377,0.005994842503189409,0.8888888888888888,"{'logistic_regression__C': 0.005994842503189409, 'logistic_regression__l1_ratio': 0.8888888888888888}",-0.6109078046276482,-0.6111409324804686,-0.6108991409816378,-0.6109994381298569,-0.6114809533238306,-0.610922678412044,-0.6108928997116199,-0.6109016091910023,-0.5999060479591686,-0.6001698510929249,-0.6088221355910203,0.004395838306323707,81,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,77
